soil_moisture,temperature,humidity,label
5.03,29.5,78.45,WATER_NOW
16.42,39.81,55.58,WATER_NOW
24.27,22.46,56.72,WATER_SOON
28.16,42.0,58.74,WATER_NOW
23.16,29.56,81.33,WATER_SOON
75.28,42.0,78.71,NO_WATER
7.38,34.54,46.17,WATER_NOW
42.67,33.47,57.79,WATER_SOON
73.07,31.0,54.38,NO_WATER
42.72,26.41,56.59,WATER_SOON
7.05,36.93,51.58,WATER_NOW
51.86,31.05,85.7,NO_WATER
34.51,31.34,77.94,WATER_SOON
54.21,35.49,77.4,WATER_SOON
40.35,28.79,51.17,WATER_SOON
31.32,28.02,91.33,WATER_SOON
80.32,27.99,66.78,NO_WATER
38.25,23.85,98.0,NO_WATER
89.38,32.18,39.97,NO_WATER
37.52,28.89,73.22,WATER_SOON
70.01,34.24,53.33,NO_WATER
78.81,33.96,61.32,NO_WATER
58.53,32.18,44.87,NO_WATER
13.47,26.55,98.0,WATER_SOON
69.78,33.71,65.03,NO_WATER
89.12,23.78,59.05,NO_WATER
87.83,42.0,66.32,NO_WATER
24.79,28.54,87.95,WATER_SOON
54.4,36.35,64.95,WATER_SOON
21.46,28.17,94.2,WATER_SOON
30.97,30.38,38.68,WATER_SOON
72.62,38.73,62.41,NO_WATER
6.1,22.26,85.97,WATER_SOON
47.28,30.25,85.52,WATER_SOON
72.11,28.88,78.77,NO_WATER
55.13,19.8,78.52,NO_WATER
32.86,38.67,64.82,WATER_NOW
61.43,24.88,55.62,NO_WATER
31.37,26.47,79.86,WATER_SOON
16.55,34.99,77.11,WATER_NOW
93.3,33.57,97.8,NO_WATER
9.37,28.3,75.58,WATER_NOW
41.02,29.93,47.78,WATER_SOON
37.07,35.44,58.27,WATER_NOW
76.93,33.1,64.09,NO_WATER
63.36,34.29,71.97,NO_WATER
76.16,28.41,64.53,NO_WATER
6.87,32.02,85.87,WATER_NOW
23.75,25.46,38.01,WATER_SOON
45.19,25.29,56.11,WATER_SOON
74.82,37.85,69.66,NO_WATER
19.29,28.95,84.64,WATER_NOW
42.21,30.38,60.99,WATER_SOON
59.53,35.16,51.91,NO_WATER
57.94,30.1,49.28,NO_WATER
91.98,29.92,43.32,NO_WATER
67.64,30.88,48.55,NO_WATER
53.35,28.21,72.03,WATER_SOON
75.09,25.01,76.69,NO_WATER
40.88,29.5,86.91,WATER_SOON
87.13,27.29,29.8,NO_WATER
61.66,27.82,61.88,NO_WATER
28.3,26.31,73.89,WATER_SOON
23.21,27.09,91.62,WATER_SOON
59.9,26.82,50.81,NO_WATER
6.61,31.36,56.24,WATER_NOW
39.05,23.36,98.0,NO_WATER
16.93,34.14,51.72,WATER_NOW
48.13,25.33,84.47,NO_WATER
36.53,30.85,66.44,WATER_SOON
60.88,41.05,98.0,WATER_SOON
62.63,25.65,83.29,NO_WATER
55.13,29.04,65.33,WATER_SOON
24.88,27.73,90.35,WATER_SOON
9.58,26.9,98.0,WATER_SOON
93.47,27.58,71.4,NO_WATER
8.14,29.67,92.33,WATER_NOW
51.7,32.88,45.94,WATER_SOON
32.69,28.67,81.64,WATER_SOON
76.6,23.5,62.78,NO_WATER
25.12,28.27,74.08,WATER_SOON
18.99,35.31,43.49,WATER_NOW
23.22,22.02,33.1,WATER_SOON
77.02,28.68,97.02,NO_WATER
43.83,34.73,73.99,WATER_SOON
12.48,32.35,72.3,WATER_NOW
57.02,28.39,71.61,NO_WATER
6.4,27.63,76.09,WATER_SOON
65.65,28.26,55.2,NO_WATER
28.04,27.49,27.5,WATER_SOON
63.62,29.3,59.55,NO_WATER
8.31,38.28,82.42,WATER_NOW
79.65,26.89,56.44,NO_WATER
50.65,27.04,43.15,NO_WATER
65.07,29.02,84.89,NO_WATER
66.88,28.02,68.1,NO_WATER
67.85,26.34,70.59,NO_WATER
73.49,17.86,48.27,NO_WATER
21.01,36.89,72.17,WATER_NOW
47.16,27.5,58.67,NO_WATER
87.12,25.35,80.08,NO_WATER
21.07,34.29,84.76,WATER_NOW
84.73,22.35,76.17,NO_WATER
7.89,26.53,36.11,WATER_NOW
42.87,33.07,71.13,WATER_SOON
85.1,27.84,64.91,NO_WATER
15.09,30.11,79.38,WATER_NOW
32.69,23.91,98.0,NO_WATER
62.74,25.96,60.78,NO_WATER
18.78,22.95,45.75,WATER_SOON
50.57,29.38,77.72,WATER_SOON
59.14,28.57,44.4,NO_WATER
15.43,39.6,48.28,WATER_NOW
32.64,24.46,55.78,WATER_SOON
66.59,27.71,66.31,NO_WATER
43.89,27.26,63.21,WATER_SOON
44.86,25.9,98.0,NO_WATER
29.55,24.44,60.46,WATER_SOON
39.02,32.6,67.29,WATER_SOON
74.6,26.74,76.89,NO_WATER
85.53,30.64,65.42,NO_WATER
8.71,37.62,48.93,WATER_NOW
67.83,37.1,40.35,NO_WATER
93.29,31.87,64.38,NO_WATER
7.82,25.73,51.86,WATER_NOW
33.04,29.72,77.47,WATER_SOON
43.7,28.09,40.68,WATER_SOON
24.39,32.43,49.84,WATER_NOW
69.92,20.79,64.89,NO_WATER
63.8,25.01,72.32,NO_WATER
8.25,23.23,96.15,WATER_SOON
42.42,31.84,60.31,WATER_SOON
88.92,34.13,71.86,NO_WATER
79.91,36.71,88.12,NO_WATER
57.11,31.35,49.91,WATER_SOON
29.59,21.41,58.26,WATER_SOON
32.96,31.11,44.38,WATER_SOON
53.11,23.39,55.48,NO_WATER
74.31,31.02,81.24,NO_WATER
27.12,34.48,34.62,WATER_NOW
25.27,29.56,68.79,WATER_SOON
27.13,33.68,58.74,WATER_SOON
31.55,26.93,31.34,WATER_SOON
29.75,29.05,93.18,WATER_SOON
77.12,21.79,75.07,NO_WATER
67.56,26.99,60.46,NO_WATER
44.81,31.39,65.44,WATER_SOON
58.87,32.28,25.96,WATER_SOON
94.55,27.37,47.57,NO_WATER
89.18,31.63,59.03,NO_WATER
78.1,28.96,92.89,NO_WATER
67.49,35.26,59.78,WATER_SOON
23.75,34.75,88.2,WATER_NOW
30.6,24.24,93.43,WATER_SOON
69.16,19.59,92.84,NO_WATER
52.74,21.16,51.86,NO_WATER
23.19,42.0,58.05,WATER_NOW
71.75,27.36,82.87,NO_WATER
93.2,24.4,47.74,NO_WATER
93.32,31.66,50.75,NO_WATER
35.07,18.88,60.17,NO_WATER
90.67,24.12,75.26,NO_WATER
45.97,34.57,77.5,WATER_SOON
53.68,23.57,52.72,NO_WATER
73.16,36.83,41.95,NO_WATER
77.08,32.79,75.45,NO_WATER
37.33,27.99,69.1,WATER_SOON
71.52,26.19,61.3,NO_WATER
92.32,15.25,48.45,NO_WATER
18.9,24.76,89.75,WATER_SOON
27.93,36.6,53.19,WATER_NOW
24.4,31.82,95.6,WATER_SOON
32.44,32.11,61.87,WATER_SOON
44.32,33.78,42.26,WATER_SOON
92.48,19.16,72.61,NO_WATER
80.9,35.0,20.0,NO_WATER
54.92,28.19,57.27,NO_WATER
14.37,31.83,41.29,WATER_NOW
33.62,22.6,71.5,WATER_SOON
35.02,33.27,87.33,WATER_SOON
58.01,22.15,67.96,NO_WATER
81.55,32.59,49.27,NO_WATER
84.53,18.08,72.19,NO_WATER
86.52,25.5,98.0,NO_WATER
60.6,28.45,46.71,NO_WATER
61.29,30.01,82.33,NO_WATER
24.8,38.19,43.25,WATER_NOW
85.07,27.28,67.97,NO_WATER
80.52,28.09,67.01,NO_WATER
78.78,34.36,47.96,NO_WATER
67.67,31.13,61.59,NO_WATER
9.8,25.86,33.41,WATER_NOW
76.73,24.9,74.07,NO_WATER
38.69,27.53,62.25,WATER_SOON
24.37,17.07,68.33,NO_WATER
15.34,31.58,64.74,WATER_NOW
49.41,27.83,43.04,WATER_SOON
5.07,27.15,94.77,WATER_SOON
49.89,30.81,97.93,NO_WATER
86.67,31.61,60.36,NO_WATER
62.47,24.16,33.92,NO_WATER
28.14,30.02,53.9,WATER_SOON
30.94,37.39,89.43,WATER_SOON
61.82,25.3,54.29,NO_WATER
87.38,35.3,45.37,NO_WATER
70.55,22.49,57.36,NO_WATER
82.46,32.15,46.42,NO_WATER
83.78,38.42,53.44,NO_WATER
60.33,29.77,53.7,NO_WATER
60.81,27.87,43.61,NO_WATER
71.82,27.6,83.39,NO_WATER
84.05,26.57,35.84,NO_WATER
13.39,22.29,31.58,WATER_SOON
75.63,28.78,51.03,NO_WATER
42.41,28.03,57.31,NO_WATER
61.72,30.87,78.07,NO_WATER
70.51,34.41,84.52,NO_WATER
19.57,21.37,72.35,WATER_SOON
66.43,25.53,30.35,NO_WATER
37.48,30.2,87.28,WATER_SOON
8.37,31.49,80.49,WATER_NOW
66.33,32.95,68.53,NO_WATER
53.27,29.94,98.0,NO_WATER
12.31,32.65,78.61,WATER_NOW
26.32,31.81,58.27,WATER_SOON
82.06,19.53,64.03,NO_WATER
10.29,28.61,49.77,WATER_NOW
19.9,31.46,67.56,WATER_SOON
45.18,27.2,81.04,WATER_SOON
44.69,25.97,70.62,WATER_SOON
53.0,19.74,47.28,NO_WATER
68.81,37.46,76.49,NO_WATER
69.45,19.04,64.99,NO_WATER
91.33,24.99,73.32,NO_WATER
92.11,26.47,51.01,NO_WATER
12.59,32.8,81.06,WATER_NOW
32.56,19.15,50.9,WATER_SOON
75.19,37.88,27.39,NO_WATER
46.27,26.18,74.61,NO_WATER
36.04,22.27,55.48,NO_WATER
44.56,15.0,64.53,NO_WATER
81.62,27.05,47.54,NO_WATER
59.79,16.39,36.12,NO_WATER
74.92,29.52,81.71,NO_WATER
72.39,33.87,71.24,NO_WATER
84.18,16.31,49.15,NO_WATER
82.65,35.25,68.86,NO_WATER
85.49,31.09,59.53,NO_WATER
48.52,29.92,64.09,NO_WATER
26.39,20.73,76.95,NO_WATER
82.77,26.58,68.17,NO_WATER
58.86,25.68,47.41,NO_WATER
71.67,25.42,54.87,NO_WATER
79.94,29.68,70.74,NO_WATER
12.57,15.64,66.68,WATER_SOON
31.94,36.59,74.61,WATER_SOON
64.26,24.71,83.16,NO_WATER
55.92,24.92,60.1,NO_WATER
52.77,29.87,74.99,NO_WATER
68.97,32.82,86.55,NO_WATER
38.7,32.69,48.64,WATER_SOON
35.84,31.91,74.43,WATER_SOON
48.49,25.6,87.61,NO_WATER
84.13,34.66,48.71,NO_WATER
18.82,28.78,46.49,WATER_NOW
79.22,27.68,74.53,NO_WATER
82.89,27.91,49.49,NO_WATER
58.3,28.91,29.2,WATER_SOON
51.65,32.62,53.79,WATER_SOON
40.56,32.42,98.0,WATER_SOON
88.89,23.41,98.0,NO_WATER
9.97,24.14,85.43,WATER_SOON
68.95,31.19,60.65,NO_WATER
70.32,27.55,51.38,NO_WATER
88.96,32.25,84.4,NO_WATER
54.7,39.42,78.67,WATER_SOON
90.33,26.67,78.13,NO_WATER
51.42,25.95,82.69,NO_WATER
9.26,28.88,52.23,WATER_NOW
57.75,20.07,73.11,NO_WATER
17.37,29.73,97.38,WATER_SOON
94.61,25.26,59.98,NO_WATER
17.6,25.0,69.27,WATER_SOON
61.41,32.18,26.74,WATER_SOON
75.57,21.43,83.05,NO_WATER
9.78,28.54,47.12,WATER_NOW
41.79,32.11,79.32,WATER_SOON
76.94,28.7,84.98,NO_WATER
84.32,32.17,66.1,NO_WATER
67.27,31.78,57.25,NO_WATER
73.45,28.19,74.86,NO_WATER
29.98,29.65,78.87,WATER_SOON
64.27,28.15,82.08,NO_WATER
12.78,30.65,50.2,WATER_NOW
88.65,36.65,68.53,NO_WATER
61.04,38.21,55.74,WATER_SOON
68.73,41.22,67.94,NO_WATER
94.08,28.05,64.64,NO_WATER
86.02,30.56,61.24,NO_WATER
17.72,26.26,69.25,WATER_SOON
76.12,31.27,94.12,NO_WATER
20.73,29.9,61.85,WATER_NOW
62.45,23.34,44.61,NO_WATER
90.46,31.29,77.18,NO_WATER
10.47,18.54,49.25,WATER_SOON
9.24,27.67,72.06,WATER_NOW
12.89,27.51,28.09,WATER_NOW
39.27,26.88,66.55,WATER_SOON
63.57,28.76,44.34,WATER_SOON
44.04,20.09,63.75,NO_WATER
28.7,22.24,62.9,WATER_SOON
60.31,22.12,64.75,NO_WATER
26.87,27.01,37.48,WATER_SOON
27.8,25.89,48.21,WATER_SOON
7.96,33.32,53.77,WATER_NOW
74.94,23.02,62.16,NO_WATER
85.12,27.66,42.89,NO_WATER
13.85,24.43,70.47,WATER_NOW
72.21,28.73,52.75,NO_WATER
82.37,26.11,71.68,NO_WATER
70.32,31.52,53.41,NO_WATER
7.12,25.92,41.22,WATER_NOW
39.77,31.72,77.45,WATER_SOON
81.8,31.07,61.74,NO_WATER
75.28,37.76,43.2,NO_WATER
30.35,34.85,71.7,WATER_NOW
77.62,36.14,72.64,NO_WATER
8.33,29.59,54.39,WATER_NOW
50.49,31.08,51.77,WATER_SOON
88.1,17.06,85.71,NO_WATER
77.52,41.38,73.18,NO_WATER
51.01,23.28,75.59,NO_WATER
64.15,30.9,55.6,NO_WATER
29.58,27.65,61.26,WATER_SOON
91.56,28.43,58.59,NO_WATER
43.56,29.82,66.05,WATER_SOON
15.3,23.81,68.09,WATER_SOON
23.24,26.44,46.3,WATER_SOON
8.05,33.37,73.46,WATER_NOW
91.79,25.94,91.44,NO_WATER
65.56,26.74,53.15,NO_WATER
11.57,30.93,70.24,WATER_NOW
8.87,20.04,53.81,WATER_SOON
70.64,20.93,59.77,NO_WATER
82.1,26.18,78.57,NO_WATER
49.26,19.68,73.26,NO_WATER
43.54,29.74,60.7,WATER_SOON
76.3,29.65,69.9,NO_WATER
94.91,42.0,57.19,NO_WATER
22.59,30.65,89.46,WATER_SOON
40.69,26.79,66.6,WATER_SOON
58.71,30.11,46.63,NO_WATER
79.13,27.8,72.95,NO_WATER
56.58,24.6,52.84,NO_WATER
18.82,25.69,57.3,WATER_SOON
78.79,34.91,20.0,NO_WATER
50.15,34.43,93.17,WATER_SOON
59.2,25.14,80.97,NO_WATER
56.19,27.53,65.19,NO_WATER
34.19,22.72,44.85,WATER_SOON
46.73,33.51,86.81,WATER_SOON
44.77,30.56,86.34,WATER_SOON
52.55,30.56,64.96,NO_WATER
29.08,35.38,62.2,WATER_NOW
72.15,23.59,72.92,NO_WATER
23.11,34.79,57.51,WATER_NOW
91.03,30.16,70.9,NO_WATER
11.08,36.61,63.07,WATER_NOW
74.18,20.46,64.65,NO_WATER
31.55,32.27,71.77,WATER_SOON
9.53,28.52,85.08,WATER_NOW
59.36,29.23,39.57,NO_WATER
77.86,35.36,40.39,NO_WATER
93.22,30.86,80.18,NO_WATER
76.61,33.5,90.0,NO_WATER
64.94,31.03,75.09,NO_WATER
78.87,38.56,54.47,NO_WATER
75.54,22.79,60.13,NO_WATER
46.49,26.5,51.83,WATER_SOON
64.59,19.17,70.86,NO_WATER
28.2,28.79,45.26,WATER_SOON
81.38,24.97,62.74,NO_WATER
63.65,38.19,93.12,NO_WATER
80.67,34.49,45.37,NO_WATER
81.81,21.08,47.27,NO_WATER
47.95,23.42,59.5,NO_WATER
31.67,32.31,64.33,WATER_SOON
16.31,27.93,75.34,WATER_SOON
15.81,30.54,34.47,WATER_NOW
5.11,22.28,68.21,WATER_SOON
7.62,28.77,88.44,WATER_NOW
40.36,29.73,72.26,WATER_SOON
56.73,32.23,81.09,NO_WATER
45.39,31.61,45.26,WATER_SOON
89.13,31.09,53.91,NO_WATER
65.07,27.74,77.42,NO_WATER
54.7,32.7,68.19,NO_WATER
33.84,34.16,65.51,WATER_NOW
81.22,26.25,67.8,NO_WATER
7.72,27.18,89.16,WATER_SOON
52.84,27.71,94.15,NO_WATER
45.04,29.94,45.93,WATER_SOON
15.45,35.01,64.38,WATER_NOW
94.4,28.95,51.32,NO_WATER
42.33,34.81,70.39,WATER_SOON
70.06,30.61,60.64,NO_WATER
36.96,29.38,98.0,WATER_SOON
30.68,26.58,79.28,WATER_SOON
84.23,29.65,50.09,NO_WATER
81.31,34.87,75.36,NO_WATER
78.16,31.06,35.17,NO_WATER
73.12,25.47,65.55,NO_WATER
39.2,30.16,73.66,NO_WATER
75.9,25.9,68.66,NO_WATER
51.41,30.28,82.6,NO_WATER
55.8,24.93,83.59,NO_WATER
35.29,26.85,98.0,NO_WATER
85.63,24.79,94.04,NO_WATER
71.76,39.79,73.47,NO_WATER
81.6,27.81,57.25,NO_WATER
67.35,25.74,79.7,NO_WATER
5.68,27.9,70.5,WATER_NOW
23.83,33.03,98.0,WATER_SOON
11.41,29.68,61.98,WATER_NOW
7.66,25.57,74.51,WATER_SOON
26.68,15.16,64.06,WATER_SOON
15.09,20.07,43.42,WATER_SOON
52.24,20.39,85.1,NO_WATER
74.28,17.31,52.86,NO_WATER
37.78,25.64,85.56,WATER_SOON
27.97,21.12,57.45,WATER_SOON
78.35,25.3,89.29,NO_WATER
63.04,21.0,76.38,NO_WATER
26.42,32.41,62.17,WATER_SOON
47.45,30.38,72.03,WATER_SOON
88.22,23.53,73.91,NO_WATER
94.78,21.75,84.39,NO_WATER
88.67,33.95,80.6,NO_WATER
60.53,26.74,81.14,NO_WATER
57.95,24.07,30.3,NO_WATER
59.57,30.06,68.71,NO_WATER
74.57,29.39,28.33,NO_WATER
58.99,28.62,75.78,NO_WATER
72.16,25.22,74.26,NO_WATER
21.45,35.6,62.88,WATER_NOW
39.17,21.87,85.04,NO_WATER
86.51,27.72,71.45,NO_WATER
51.58,22.61,53.43,NO_WATER
82.77,34.77,60.62,NO_WATER
53.19,27.35,65.66,NO_WATER
68.89,28.11,91.39,NO_WATER
36.97,36.28,74.98,WATER_SOON
86.1,36.13,79.05,NO_WATER
48.83,33.93,48.54,WATER_SOON
16.01,24.07,48.8,WATER_NOW
29.09,25.61,78.68,WATER_SOON
17.58,30.02,63.69,WATER_NOW
8.77,28.99,98.0,WATER_SOON
66.11,30.96,40.79,NO_WATER
39.11,36.58,31.24,WATER_NOW
77.71,26.05,56.8,NO_WATER
44.95,36.21,28.93,WATER_SOON
90.98,26.77,85.67,NO_WATER
64.66,24.23,65.81,NO_WATER
49.69,32.43,27.68,WATER_SOON
14.01,28.57,93.96,WATER_SOON
19.57,31.16,64.56,WATER_NOW
25.22,31.17,80.37,WATER_SOON
70.31,32.81,61.61,NO_WATER
32.57,33.88,47.89,WATER_NOW
78.51,28.37,37.43,NO_WATER
26.66,26.48,59.47,WATER_SOON
47.15,31.65,69.7,WATER_SOON
40.12,22.57,54.63,WATER_SOON
9.93,29.37,74.14,WATER_NOW
43.51,31.33,94.75,NO_WATER
20.88,30.24,92.52,WATER_SOON
86.06,25.95,27.67,NO_WATER
30.95,27.37,49.62,WATER_SOON
94.66,27.42,42.93,NO_WATER
65.01,35.06,22.52,WATER_SOON
82.25,26.41,66.14,NO_WATER
46.87,31.08,36.99,WATER_SOON
60.28,29.08,68.09,NO_WATER
8.64,31.13,56.67,WATER_NOW
6.69,34.75,96.05,WATER_NOW
40.75,34.92,55.48,WATER_SOON
22.31,26.13,68.98,WATER_SOON
83.06,31.83,69.87,NO_WATER
61.4,23.19,71.16,NO_WATER
54.89,25.05,64.79,NO_WATER
90.22,23.63,32.35,NO_WATER
50.74,23.89,32.45,WATER_SOON
31.36,31.33,39.12,WATER_NOW
22.05,37.37,66.25,WATER_NOW
64.6,29.95,73.1,NO_WATER
10.98,29.38,40.89,WATER_NOW
29.37,20.19,42.95,WATER_SOON
58.61,24.38,72.72,NO_WATER
54.14,40.79,80.02,WATER_SOON
18.51,25.9,80.78,WATER_SOON
58.1,26.4,54.13,NO_WATER
33.59,32.17,62.57,WATER_SOON
69.63,32.17,34.29,NO_WATER
71.73,28.95,98.0,NO_WATER
24.76,31.7,83.34,WATER_SOON
42.53,26.99,53.53,WATER_SOON
50.65,35.17,40.35,WATER_SOON
64.31,36.06,56.17,WATER_SOON
40.23,33.86,53.96,WATER_SOON
46.23,26.85,88.06,WATER_SOON
13.55,35.07,53.67,WATER_NOW
60.8,20.56,75.86,NO_WATER
74.65,30.24,66.77,NO_WATER
39.32,33.71,68.56,WATER_SOON
46.8,36.44,36.76,WATER_SOON
27.55,24.51,96.51,WATER_SOON
78.85,26.06,76.81,NO_WATER
64.22,35.54,60.29,NO_WATER
27.21,32.77,98.0,WATER_SOON
58.3,35.42,80.47,WATER_SOON
43.75,33.24,38.91,WATER_SOON
10.56,38.26,71.85,WATER_NOW
37.78,28.22,55.67,WATER_SOON
67.99,32.49,47.22,NO_WATER
48.8,33.32,42.67,WATER_SOON
43.41,25.03,48.45,NO_WATER
75.88,31.93,93.42,NO_WATER
17.9,22.52,63.7,WATER_SOON
8.68,30.32,71.71,WATER_NOW
49.39,28.05,71.21,NO_WATER
30.55,28.6,83.26,WATER_SOON
73.23,28.75,85.73,NO_WATER
61.91,26.07,98.0,NO_WATER
92.71,32.07,22.65,NO_WATER
38.78,20.68,77.44,NO_WATER
58.29,26.36,50.59,NO_WATER
53.65,27.14,71.01,NO_WATER
68.02,37.59,63.26,NO_WATER
24.98,28.19,80.11,WATER_SOON
8.27,17.95,58.66,WATER_SOON
47.68,31.47,31.96,WATER_SOON
33.32,22.92,49.44,WATER_SOON
88.41,29.11,98.0,NO_WATER
38.11,22.54,98.0,NO_WATER
88.66,30.89,80.18,NO_WATER
66.47,26.43,54.97,NO_WATER
14.38,32.51,57.49,WATER_NOW
34.17,35.15,57.37,WATER_SOON
90.28,28.82,90.5,NO_WATER
26.26,20.58,52.84,WATER_SOON
59.94,31.31,79.49,NO_WATER
44.11,34.3,40.15,WATER_SOON
16.42,28.99,53.63,WATER_NOW
68.81,22.25,56.27,NO_WATER
31.31,30.28,45.96,WATER_SOON
92.86,30.04,88.33,NO_WATER
67.84,28.28,50.31,NO_WATER
26.27,26.22,98.0,WATER_SOON
24.51,36.45,63.52,WATER_NOW
24.81,23.88,81.53,WATER_SOON
11.46,22.83,77.17,WATER_SOON
74.02,39.25,78.31,NO_WATER
21.03,34.21,95.58,WATER_SOON
54.47,27.37,59.79,NO_WATER
36.31,32.65,49.02,WATER_SOON
84.87,25.74,75.28,NO_WATER
40.57,31.33,48.78,WATER_SOON
79.91,26.2,69.34,NO_WATER
58.51,27.01,65.5,NO_WATER
17.57,33.59,61.48,WATER_NOW
94.3,33.78,57.7,NO_WATER
82.51,20.53,32.22,NO_WATER
21.06,29.92,61.05,WATER_NOW
10.59,36.73,26.7,WATER_NOW
16.36,21.15,65.36,WATER_SOON
74.11,28.35,56.11,NO_WATER
88.1,20.05,73.67,NO_WATER
25.49,37.59,55.72,WATER_NOW
93.61,37.82,43.65,NO_WATER
94.11,23.45,70.15,NO_WATER
38.3,29.2,49.59,WATER_SOON
73.7,20.75,76.36,NO_WATER
44.54,34.38,52.37,WATER_SOON
67.93,30.79,87.18,NO_WATER
82.14,28.5,89.32,NO_WATER
51.65,26.25,68.67,NO_WATER
30.96,22.35,78.27,WATER_SOON
83.69,31.96,59.68,NO_WATER
94.79,29.81,72.54,NO_WATER
69.84,31.11,75.9,NO_WATER
36.13,37.05,71.11,WATER_SOON
34.68,31.4,84.11,WATER_SOON
55.86,26.14,81.24,NO_WATER
56.18,19.02,65.43,NO_WATER
16.15,29.09,98.0,WATER_SOON
68.17,26.38,45.46,NO_WATER
35.72,15.0,70.91,NO_WATER
16.62,30.98,61.44,WATER_NOW
34.23,34.67,72.9,WATER_NOW
31.51,27.46,60.1,WATER_SOON
69.58,25.51,77.44,NO_WATER
72.48,29.04,69.87,NO_WATER
38.14,34.83,70.18,WATER_SOON
15.79,21.55,63.17,WATER_SOON
31.02,34.31,49.36,WATER_SOON
16.46,39.71,78.15,WATER_NOW
18.9,28.65,68.53,WATER_NOW
60.97,33.51,85.07,NO_WATER
35.84,24.62,49.65,WATER_SOON
14.31,18.38,62.38,WATER_SOON
46.56,22.69,31.91,WATER_SOON
41.0,23.05,42.05,NO_WATER
90.94,32.0,59.11,NO_WATER
93.96,29.7,62.86,NO_WATER
52.23,34.47,82.59,WATER_SOON
22.85,26.95,85.92,WATER_SOON
55.67,32.36,83.06,WATER_SOON
47.53,33.16,87.55,WATER_SOON
28.42,30.12,56.51,WATER_SOON
60.81,24.81,75.0,NO_WATER
76.02,35.4,71.02,NO_WATER
92.89,37.8,88.8,NO_WATER
17.12,22.35,26.57,WATER_NOW
31.31,28.12,20.0,WATER_SOON
13.38,26.22,83.4,WATER_SOON
40.43,18.58,75.52,NO_WATER
63.24,22.98,57.7,NO_WATER
10.35,20.58,98.0,WATER_SOON
70.36,28.48,65.08,NO_WATER
89.2,31.9,48.59,NO_WATER
67.14,31.42,75.71,NO_WATER
53.79,36.02,53.18,WATER_SOON
22.35,36.49,73.55,WATER_NOW
21.33,28.79,78.92,WATER_SOON
64.66,32.8,67.44,NO_WATER
55.64,32.1,59.4,WATER_SOON
54.9,27.82,31.33,WATER_SOON
26.38,36.36,58.53,WATER_NOW
72.46,20.62,47.82,NO_WATER
8.83,33.85,64.87,WATER_NOW
20.49,30.52,22.58,WATER_NOW
16.52,25.15,39.01,WATER_SOON
8.69,25.69,45.51,WATER_NOW
85.32,29.1,48.3,NO_WATER
7.45,26.29,63.35,WATER_NOW
89.23,24.17,52.75,NO_WATER
18.48,30.26,91.39,WATER_SOON
83.56,26.88,72.45,NO_WATER
41.18,28.14,26.96,WATER_SOON
80.35,24.63,54.65,NO_WATER
26.12,22.55,37.39,WATER_SOON
83.53,39.7,47.94,NO_WATER
32.94,22.92,92.3,NO_WATER
5.39,31.81,80.45,WATER_NOW
54.81,31.26,57.08,NO_WATER
65.21,37.95,93.31,NO_WATER
50.43,34.46,54.84,WATER_SOON
79.76,24.48,20.0,NO_WATER
37.28,24.45,77.79,NO_WATER
66.24,23.01,87.25,NO_WATER
19.32,32.53,39.88,WATER_NOW
11.41,25.29,66.84,WATER_SOON
22.85,30.05,42.26,WATER_NOW
6.9,29.85,57.16,WATER_NOW
77.19,26.9,52.89,NO_WATER
14.87,26.36,46.18,WATER_NOW
15.25,36.96,68.37,WATER_NOW
60.77,19.69,43.34,NO_WATER
41.45,30.15,65.81,WATER_SOON
86.21,21.19,68.47,NO_WATER
45.04,23.36,98.0,NO_WATER
76.42,27.13,75.25,NO_WATER
60.18,28.34,29.84,WATER_SOON
8.94,27.83,98.0,WATER_SOON
30.63,34.41,78.03,WATER_SOON
17.5,31.21,38.33,WATER_NOW
49.05,24.11,95.39,NO_WATER
36.93,26.54,37.31,WATER_SOON
43.78,31.12,72.49,WATER_SOON
57.89,33.61,44.73,NO_WATER
49.04,31.42,83.27,NO_WATER
80.85,28.96,51.11,NO_WATER
79.05,34.55,92.74,NO_WATER
33.71,30.08,61.38,WATER_SOON
20.77,30.02,92.04,WATER_NOW
66.67,22.22,88.23,NO_WATER
63.36,34.31,70.97,WATER_SOON
21.57,35.39,87.34,WATER_SOON
20.33,31.49,59.81,WATER_NOW
19.19,28.14,79.57,WATER_SOON
51.08,30.33,60.02,WATER_SOON
47.65,36.77,77.94,WATER_SOON
14.04,34.25,89.12,WATER_NOW
66.21,26.48,58.19,NO_WATER
94.48,20.57,57.43,NO_WATER
34.53,35.25,64.3,WATER_SOON
71.49,31.32,73.92,NO_WATER
18.57,29.0,61.45,WATER_SOON
80.2,31.65,78.29,NO_WATER
32.99,22.0,77.86,WATER_SOON
81.7,32.21,35.78,NO_WATER
49.43,29.74,76.07,NO_WATER
36.98,26.79,57.05,WATER_SOON
80.12,37.37,78.48,NO_WATER
60.1,30.16,42.63,NO_WATER
31.09,30.15,42.26,WATER_SOON
83.76,23.82,65.37,NO_WATER
9.42,28.41,78.47,WATER_NOW
94.23,40.06,56.2,NO_WATER
75.68,21.71,81.9,NO_WATER
17.38,42.0,87.8,WATER_NOW
57.63,41.54,58.25,WATER_SOON
93.2,28.93,56.59,NO_WATER
84.92,28.72,53.23,NO_WATER
84.01,27.21,30.1,NO_WATER
33.42,31.67,64.35,WATER_SOON
